date,storage,inflow,outflow
2020-12-08,106454,268.0,0.76
2020-12-09,107375,240.0,0.83
2020-12-10,108353,240.0,1.06
2020-12-11,109180,244.0,0.85
2020-12-12,110012,253.0,0.77
2020-12-13,110796,267.0,0.71
2020-12-14,111531,284.0,0.71
2020-12-15,112428,301.0,0.78
2020-12-16,113276,309.0,0.69
2020-12-17,114182,308.0,0.63
2020-12-18,115146,270.0,0.69
2020-12-19,116063,255.0,0.69
2020-12-20,116930,253.0,0.68
2020-12-21,117802,238.0,0.63
2020-12-22,118624,225.0,0.67
2020-12-23,119561,239.0,0.65
2020-12-24,120226,269.0,0.62
2020-12-25,121060,301.0,0.66
2020-12-26,121955,315.0,0.64
2020-12-27,122911,324.0,0.59
2020-12-28,123816,319.0,0.55
2020-12-29,124897,321.0,0.43
2020-12-30,125928,300.0,0.4
2020-12-31,126676,294.0,0.49
2021-01-01,127601,298.0,0.55
2021-01-02,128356,295.0,0.53
2021-01-03,129290,309.0,0.54
2021-01-04,130170,311.0,0.49
2021-01-05,131114,314.0,0.45
2021-01-06,132063,322.0,0.43
2021-01-07,132957,323.0,0.42
2021-01-08,133855,323.0,0.45
2021-01-09,134878,324.0,0.49
2021-01-10,135786,316.0,0.42
2021-01-11,136576,318.0,0.42
2021-01-12,137430,322.0,0.35
2021-01-13,138350,325.0,0.4
2021-01-14,139335,325.0,0.4
2021-01-15,140263,320.0,0.4
2021-01-16,141194,317.0,0.43
2021-01-17,141817,315.0,0.41
2021-01-18,143256,377.0,0.45
2021-01-19,140201,423.0,0.4
2021-01-20,144704,441.0,0.35
2021-01-21,145843,442.0,0.35
2021-01-22,146924,453.0,0.41
2021-01-23,148009,431.0,0.41
2021-01-24,149036,407.0,0.39
2021-01-25,150001,356.0,0.37
2021-01-26,150841,336.0,0.37
2021-01-27,151749,355.0,0.37
2021-01-28,152660,346.0,0.33
2021-01-29,153575,360.0,0.32
2021-01-30,154624,368.0,0.29
2021-01-31,155545,361.0,0.32
2021-02-01,156536,348.0,0.29
2021-02-02,157531,339.0,0.28
2021-02-03,158463,335.0,0.29
2021-02-04,159465,331.0,0.26
2021-02-05,160269,336.0,0.27
2021-02-06,161076,340.0,0.29
2021-02-07,161953,336.0,0.29
2021-02-08,162833,345.0,0.28
2021-02-09,163783,349.0,0.25
2021-02-10,164668,340.0,0.24
2021-02-11,165557,337.0,0.19
2021-02-12,166380,327.0,0.22
2021-02-13,167205,334.0,0.23
2021-02-14,168378,338.0,0.25
2021-02-15,169001,361.0,0.24
2021-02-16,169903,384.0,0.19
2021-02-17,170878,380.0,0.18
2021-02-18,171926,383.0,0.15
2021-02-19,172838,383.0,0.17
2021-02-20,173823,395.0,0.2
2021-02-21,174882,389.0,0.15
2021-02-22,175803,380.0,0.15
2021-02-23,176727,375.0,0.19
2021-02-24,177725,368.0,0.18
2021-02-25,178726,376.0,0.14
2021-02-26,179659,351.0,0.17
2021-02-27,180594,337.0,0.2
2021-02-28,181532,359.0,0.22
2021-03-01,182400,352.0,0.19
2021-03-02,183198,370.0,0.19
2021-03-03,184070,384.0,0.25
2021-03-04,185091,401.0,0.28
2021-03-05,186042,400.0,0.3
2021-03-06,186922,384.0,0.28
2021-03-07,187877,378.0,0.3
2021-03-08,188762,378.0,0.3
2021-03-09,189575,386.0,0.21
2021-03-10,190538,390.0,0.19
2021-03-11,191429,389.0,0.18
2021-03-12,192248,373.0,0.16
2021-03-13,193144,384.0,0.17
2021-03-14,193968,387.0,0.18
2021-03-15,194869,396.0,0.27
2021-03-16,195697,405.0,0.26
2021-03-17,196604,403.0,0.19
2021-03-18,197664,380.0,0.21
2021-03-19,198576,381.0,0.22
2021-03-20,199491,386.0,0.33
2021-03-21,200486,400.0,0.26
2021-03-22,201406,395.0,0.21
2021-03-23,202253,387.0,0.2
2021-03-24,203256,396.0,0.3
2021-03-25,204185,419.0,0.3
2021-03-26,205194,351.0,0.26
2021-03-27,206284,361.0,0.29
2021-03-28,207066,371.0,0.33
2021-03-29,207927,397.0,0.4
2021-03-30,208949,416.0,13.0
2021-03-31,209973,402.0,0.16
2021-04-01,210763,292.0,0.08
2021-04-02,211634,207.0,0.0
2021-04-03,212429,148.0,0.0
2021-04-04,213065,129.0,0.0
2021-04-05,213464,139.0,0.0
2021-04-06,213783,150.0,0.0
2021-04-07,214262,188.0,0.0
2021-04-08,214662,150.0,0.0
2021-04-09,215303,120.0,9.55
2021-04-10,215624,96.8,0.56
2021-04-11,215945,84.0,0.01
2021-04-12,216266,70.6,0.0
2021-04-13,216508,69.5,0.0
2021-04-14,216588,103.0,0.39
2021-04-15,216830,126.0,7.09
2021-04-16,217152,168.0,0.28
2021-04-17,217555,172.0,0.13
2021-04-18,217878,252.0,0.1
2021-04-19,218201,317.0,0.07
2021-04-20,218930,425.0,0.06
2021-04-21,219660,411.0,0.09
2021-04-22,220635,317.0,0.06
2021-04-23,221532,237.0,0.04
2021-04-24,222104,198.0,0.06
2021-04-25,222759,169.0,0.06
2021-04-26,223169,111.0,0.07
2021-04-27,223333,131.0,0.06
2021-04-28,223907,119.0,0.06
2021-04-29,224483,119.0,16.3
2021-04-30,224895,107.0,0.25
2021-05-01,225390,126.0,0.0
2021-05-02,225803,192.0,0.01
2021-05-03,226381,169.0,0.12
2021-05-04,226796,183.0,0.08
2021-05-05,227293,174.0,0.08
2021-05-06,227874,219.0,0.01
2021-05-07,228373,289.0,0.05
2021-05-08,229040,352.0,0.11
2021-05-09,229707,561.0,0.16
2021-05-10,230627,731.0,0.16
2021-05-11,231970,837.0,0.21
2021-05-12,233486,875.0,0.19
2021-05-13,235009,934.0,0.34
2021-05-14,236708,937.0,0.22
2021-05-15,238500,940.0,0.21
2021-05-16,240129,892.0,0.23
2021-05-17,241766,732.0,0.2
2021-05-18,243322,598.0,0.28
2021-05-19,244624,549.0,17.8
2021-05-20,245320,538.0,754.0
2021-05-21,244450,526.0,1070.0
2021-05-22,243409,518.0,1070.0
2021-05-23,242370,631.0,1060.0
2021-05-24,241334,791.0,1060.0
2021-05-25,240559,866.0,1080.0
2021-05-26,239786,969.0,1120.0
2021-05-27,239185,1020.0,1140.0
2021-05-28,238757,922.0,1160.0
2021-05-29,238158,754.0,1150.0
2021-05-30,237304,633.0,1160.0
2021-05-31,236112,449.0,1730.0
2021-06-01,233317,370.0,1940.0
2021-06-02,230376,441.0,1920.0
2021-06-03,227625,556.0,1910.0
2021-06-04,224812,379.0,1900.0
2021-06-05,222023,312.0,1900.0
2021-06-06,219092,313.0,1900.0
2021-06-07,215945,476.0,1900.0
2021-06-08,212906,448.0,1900.0
2021-06-09,209973,457.0,1900.0
2021-06-10,207066,348.0,1920.0
2021-06-11,204185,201.0,1920.0
2021-06-12,201099,125.0,1910.0
2021-06-13,197892,117.0,1910.0
2021-06-14,194718,99.3,1920.0
2021-06-15,191281,46.5,1910.0
2021-06-16,187804,23.8,1920.0
2021-06-17,184216,9.32,1920.0
2021-06-18,180738,0.31,1920.0
2021-06-19,177225,0.0,1920.0
2021-06-20,173682,0.0,1920.0
2021-06-21,170181,0.0,1920.0
2021-06-22,166586,0.0,1930.0
2021-06-23,163036,0.0,1930.0
2021-06-24,159532,0.0,1930.0
2021-06-25,156007,0.0,1840.0
2021-06-26,152400,0.0,1830.0
2021-06-27,148778,0.0,1840.0
2021-06-28,145336,0.0,1780.0
2021-06-29,142129,0.0,1740.0
2021-06-30,139521,0.0,867.0
2021-07-01,138965,0.0,479.0
2021-07-02,138534,0.0,489.0
2021-07-03,137798,24.0,496.0
2021-07-04,137125,179.0,506.0
2021-07-05,136698,48.0,519.0
2021-07-06,136150,114.0,530.0
2021-07-07,135846,480.0,529.0
2021-07-08,136576,395.0,528.0
2021-07-09,137064,308.0,521.0
2021-07-10,137308,136.0,514.0
2021-07-11,137247,212.0,507.0
2021-07-12,137125,288.0,520.0
2021-07-13,137125,204.0,533.0
2021-07-14,136819,129.0,533.0
2021-07-15,136454,74.1,532.0
2021-07-16,136150,47.5,739.0
2021-07-17,135059,35.4,833.0
2021-07-18,134095,43.9,839.0
2021-07-19,132837,63.7,881.0
2021-07-20,131469,64.8,903.0
2021-07-21,129877,40.0,908.0
2021-07-22,128181,30.1,917.0
2021-07-23,126849,252.0,926.0
2021-07-24,126849,826.0,930.0
2021-07-25,128472,235.0,935.0
2021-07-26,128240,130.0,934.0
2021-07-27,127138,30.8,928.0
2021-07-28,126445,16.6,925.0
2021-07-29,125297,59.4,922.0
2021-07-30,122292,89.1,919.0
2021-07-31,120893,126.0,923.0
2021-08-01,119561,149.0,929.0
2021-08-02,118514,236.0,948.0
2021-08-03,117638,138.0,965.0
2021-08-04,116712,72.5,967.0
2021-08-05,114985,89.3,1130.0
2021-08-06,114129,44.9,1200.0
2021-08-07,112269,24.2,1220.0
2021-08-08,110378,20.9,1230.0
2021-08-09,108456,13.3,1230.0
2021-08-10,106505,6.44,1220.0
2021-08-11,104478,1.34,1210.0
2021-08-12,102475,0.63,1210.0
2021-08-13,101038,4.49,1220.0
2021-08-14,99956,33.6,1220.0
2021-08-15,98541,11.1,1130.0
2021-08-16,97282,25.2,433.0
2021-08-17,97524,3.24,4.57
2021-08-18,97910,22.7,11.9
2021-08-19,98298,8.86,10.2
2021-08-20,98784,7.85,9.54
2021-08-21,99125,0.3,9.59
2021-08-22,99516,0.12,9.54
2021-08-23,99956,102.0,9.86
2021-08-24,100496,415.0,6.27
2021-08-25,101582,115.0,0.63
2021-08-26,102326,16.3,0.29
2021-08-27,102774,6.57,0.23
2021-08-28,103223,36.9,0.21
2021-08-29,103574,22.8,0.16
2021-08-30,103975,43.8,0.14
2021-08-31,104277,41.1,0.13
2021-09-01,104629,41.5,0.13
2021-09-02,105033,24.7,0.14
2021-09-03,105438,146.0,0.14
2021-09-04,106047,104.0,0.31
2021-09-05,106658,30.6,0.16
2021-09-06,107119,216.0,0.11
2021-09-07,107837,64.1,0.11
2021-09-08,108456,5.47,0.09
2021-09-09,108766,0.0,0.08
2021-09-10,109025,0.0,0.09
2021-09-11,109232,0.0,0.1
2021-09-12,109336,0.0,0.11
2021-09-13,109440,0.0,0.1
2021-09-14,109492,0.0,0.13
2021-09-15,109596,0.0,0.14
2021-09-16,109596,0.0,0.21
2021-09-17,109648,0.0,0.17
2021-09-18,109700,0.0,0.2
2021-09-19,109752,0.0,0.24
2021-09-20,109804,0.0,0.24
2021-09-21,109856,0.0,0.27
2021-09-22,109752,0.0,0.24
2021-09-23,109700,0.0,0.26
2021-09-24,109752,0.0,0.35
2021-09-25,109908,0.0,0.56
2021-09-26,110169,0.0,0.72
2021-09-27,110273,0.0,0.57
2021-09-28,110325,0.0,0.47
2021-09-29,110430,0.0,0.45
2021-09-30,110535,0.0,0.53
2021-10-01,110587,0.0,0.58
2021-10-02,110639,0.0,0.56
2021-10-03,110744,0.0,0.61
2021-10-04,110848,22.0,0.58
2021-10-05,111006,28.3,0.52
2021-10-06,111163,38.3,0.56
2021-10-07,111268,66.9,0.49
2021-10-08,111426,71.3,0.52
2021-10-09,111636,66.3,0.59
2021-10-10,111847,74.8,0.67
2021-10-11,111847,80.9,0.45
2021-10-12,111794,78.2,0.44
2021-10-13,112216,82.1,0.69
2021-10-14,112375,77.7,0.57
2021-10-15,112587,86.7,0.49
2021-10-16,112851,95.5,0.52
2021-10-17,113117,96.2,0.57
2021-10-18,131055,94.6,0.66
2021-10-19,175094,92.3,0.59
2021-10-20,175590,97.6,0.4
2021-10-21,151100,102.0,0.5
2021-10-22,114236,94.8,0.43
2021-10-23,114503,100.0,0.49
2021-10-24,114717,104.0,0.58
2021-10-25,114985,105.0,0.6
2021-10-26,115146,109.0,0.67
2021-10-27,115415,94.6,0.61
2021-10-28,115685,94.7,0.55
2021-10-29,116009,80.6,0.6
2021-10-30,116279,77.8,0.66
2021-10-31,116442,92.5,0.7
2021-11-01,116658,98.5,0.64
2021-11-02,116876,105.0,0.68
2021-11-03,117202,117.0,0.76
2021-11-04,117529,122.0,2.23
2021-11-05,117857,128.0,3.72
2021-11-06,118185,139.0,3.15
2021-11-07,118514,140.0,2.68
2021-11-08,118954,150.0,2.65
2021-11-09,119395,191.0,2.75
2021-11-10,119893,210.0,2.66
2021-11-11,120448,236.0,2.62
2021-11-12,121004,298.0,2.63
2021-11-13,121675,308.0,2.75
2021-11-14,122461,307.0,2.56
2021-11-15,123250,339.0,2.56
2021-11-16,123986,347.0,2.47
2021-11-17,124783,334.0,2.47
2021-11-18,125526,320.0,2.06
2021-11-19,126215,304.0,1.34
2021-11-20,127022,321.0,1.82
2021-11-21,127833,308.0,1.78
2021-11-22,128472,326.0,1.82
2021-11-23,129232,326.0,1.93
2021-11-24,130053,325.0,1.82
2021-11-25,130937,332.0,1.86
2021-11-26,131588,349.0,1.83
2021-11-27,132360,357.0,1.78
2021-11-28,133136,326.0,1.78
2021-11-29,133975,310.0,1.81
2021-11-30,134758,312.0,1.9
2021-12-01,135483,309.0,1.96
2021-12-02,136271,303.0,1.7
2021-12-03,137064,301.0,1.65
2021-12-04,137798,411.0,1.68
2021-12-05,138657,867.0,1.63
2021-12-06,140201,838.0,1.62
2021-12-07,141879,867.0,1.77
2021-12-08,143633,858.0,1.66
2021-12-09,145399,856.0,1.62
2021-12-10,147179,885.0,1.56
2021-12-11,149100,749.0,1.37
2021-12-12,150518,626.0,1.35
2021-12-13,151879,551.0,1.3
2021-12-14,153313,461.0,1.27
2021-12-15,154492,386.0,1.28
2021-12-16,155677,385.0,1.52
2021-12-17,156602,378.0,1.83
2021-12-18,157531,326.0,1.65
2021-12-19,158263,291.0,1.57
2021-12-20,159064,267.0,1.53
2021-12-21,159867,256.0,1.04
2021-12-22,160740,244.0,0.93
2021-12-23,161548,228.0,1.05
2021-12-24,162291,197.0,1.1
2021-12-25,163172,174.0,0.87
2021-12-26,163647,185.0,0.72
2021-12-27,164396,220.0,0.67
2021-12-28,165078,232.0,0.74
2021-12-29,165899,242.0,0.73
2021-12-30,166723,255.0,0.69
2021-12-31,167480,311.0,0.66
2022-01-01,168585,395.0,0.65
2022-01-02,169556,431.0,0.57
2022-01-03,170669,417.0,0.56
2022-01-04,171786,405.0,0.61
2022-01-05,172978,385.0,0.69
2022-01-06,173894,382.0,0.68
2022-01-07,174882,374.0,0.61
2022-01-08,175874,307.0,0.55
2022-01-09,176727,287.0,0.47
2022-01-10,177439,279.0,0.43
2022-01-11,178225,330.0,0.4
2022-01-12,179013,349.0,0.37
2022-01-13,179874,365.0,0.33
2022-01-14,180810,370.0,0.25
2022-01-15,181676,343.0,0.36
2022-01-16,182400,355.0,0.39
2022-01-17,183271,365.0,0.39
2022-01-18,184070,371.0,0.38
2022-01-19,185018,367.0,0.37
2022-01-20,185895,358.0,0.32
2022-01-21,186628,362.0,0.33
2022-01-22,187657,348.0,0.26
2022-01-23,188319,347.0,0.3
2022-01-24,189131,343.0,0.28
2022-01-25,190019,342.0,0.28
2022-01-26,190835,336.0,0.25
2022-01-27,191652,333.0,0.3
2022-01-28,192546,324.0,0.24
2022-01-29,193219,326.0,0.28
2022-01-30,194118,326.0,0.29
2022-01-31,195019,327.0,0.26
2022-02-01,195924,336.0,0.27
2022-02-02,196830,333.0,0.29
2022-02-03,197740,343.0,0.24
2022-02-04,198424,339.0,0.22
2022-02-05,199262,330.0,0.2
2022-02-06,200256,321.0,0.17
2022-02-07,201022,317.0,0.19
2022-02-08,201868,317.0,0.2
2022-02-09,202793,315.0,0.2
2022-02-10,203643,322.0,0.19
2022-02-11,204495,306.0,0.21
2022-02-12,205350,293.0,0.21
2022-02-13,205973,301.0,0.23
2022-02-14,206753,284.0,0.23
2022-02-15,207379,278.0,0.2
2022-02-16,208084,274.0,0.22
2022-02-17,208870,270.0,0.19
2022-02-18,209500,251.0,0.17
2022-02-19,210210,295.0,0.21
2022-02-20,210921,340.0,0.19
2022-02-21,211714,335.0,0.16
2022-02-22,212429,338.0,0.19
2022-02-23,212986,346.0,0.17
2022-02-24,214102,368.0,0.14
2022-02-25,214822,363.0,0.12
2022-02-26,215784,353.0,0.18
2022-02-27,216508,354.0,0.21
2022-02-28,217394,339.0,2.47
2022-03-01,218282,332.0,0.05
2022-03-02,219092,325.0,0.0
2022-03-03,219904,323.0,0.0
2022-03-04,220554,321.0,0.02
2022-03-05,221451,303.0,0.02
2022-03-06,222104,312.0,0.01
2022-03-07,222759,311.0,0.01
2022-03-08,223579,302.0,0.0
2022-03-09,224236,291.0,0.01
2022-03-10,224895,272.0,0.04
2022-03-11,225720,327.0,0.03
2022-03-12,226381,321.0,0.02
2022-03-13,227127,331.0,0.02
2022-03-14,227957,349.0,0.02
2022-03-15,228706,292.0,0.08
2022-03-16,229540,235.0,0.12
2022-03-17,230209,231.0,0.13
2022-03-18,230711,201.0,0.14
2022-03-19,231298,210.0,0.2
2022-03-20,231886,227.0,0.23
2022-03-21,232727,234.0,0.2
2022-03-22,233402,239.0,0.17
2022-03-23,234077,248.0,0.2
2022-03-24,234754,226.0,0.22
2022-03-25,235602,229.0,0.18
2022-03-26,236282,267.0,0.22
2022-03-27,237049,198.0,0.21
2022-03-28,237646,123.0,0.17
2022-03-29,238073,212.0,0.19
2022-03-30,238586,232.0,0.19
2022-03-31,239185,251.0,0.22
2022-04-01,239958,246.0,0.2
2022-04-02,240473,171.0,0.21
2022-04-03,240990,228.0,0.25
2022-04-04,241679,285.0,0.17
2022-04-05,242197,303.0,0.16
2022-04-06,242889,270.0,0.29
2022-04-07,243409,165.0,0.33
2022-04-08,243842,146.0,0.37
2022-04-09,244189,112.0,0.36
2022-04-10,244450,80.8,0.37
2022-04-11,244711,53.8,0.3
2022-04-12,244711,36.4,0.28
2022-04-13,244972,20.6,0.4
2022-04-14,244885,26.2,0.33
2022-04-15,245146,70.7,0.32
2022-04-16,245320,98.8,0.36
2022-04-17,245669,129.0,0.36
2022-04-18,246018,109.0,0.34
2022-04-19,246367,116.0,4.42
2022-04-20,246629,136.0,4.88
2022-04-21,246891,116.0,0.04
2022-04-22,246716,128.0,0.02
2022-04-23,247416,126.0,0.01
2022-04-24,247591,250.0,0.02
2022-04-25,247942,642.0,0.02
2022-04-26,248996,786.0,0.02
2022-04-27,250581,884.0,0.02
2022-04-28,252262,865.0,1.28
2022-04-29,254038,868.0,29.9
2022-04-30,255554,798.0,3.93
2022-05-01,256987,765.0,3.96
2022-05-02,258514,915.0,4.0
2022-05-03,259866,1040.0,451.0
2022-05-04,260679,1040.0,665.0
2022-05-05,261493,977.0,662.0
2022-05-06,262218,1080.0,660.0
2022-05-07,263036,1070.0,657.0
2022-05-08,263763,1040.0,659.0
2022-05-09,264583,794.0,659.0
2022-05-10,265039,603.0,661.0
2022-05-11,265130,443.0,661.0
2022-05-12,265222,318.0,704.0
2022-05-13,265039,322.0,670.0
2022-05-14,264765,474.0,666.0
2022-05-15,264583,633.0,663.0
2022-05-16,264492,774.0,660.0
2022-05-17,264492,818.0,657.0
2022-05-18,264583,669.0,654.0
2022-05-19,264492,517.0,650.0
2022-05-20,264127,386.0,649.0
2022-05-21,263490,288.0,651.0
2022-05-22,262763,233.0,653.0
2022-05-23,261946,165.0,653.0
2022-05-24,261131,166.0,655.0
2022-05-25,260046,160.0,654.0
2022-05-26,259324,152.0,655.0
2022-05-27,258514,132.0,655.0
2022-05-28,257435,96.0,659.0
2022-05-29,256359,57.5,664.0
2022-05-30,255376,44.3,668.0
2022-05-31,254216,31.7,671.0
2022-06-01,252794,24.1,1550.0
2022-06-02,249259,13.1,2090.0
2022-06-03,245407,8.2,2090.0
2022-06-04,241679,0.85,2080.0
2022-06-05,237902,0.0,2070.0
2022-06-06,234077,0.0,2050.0
2022-06-07,230293,0.0,2080.0
2022-06-08,226547,0.0,2100.0
2022-06-09,222759,0.0,2100.0
2022-06-10,218930,0.0,2080.0
2022-06-11,215223,0.0,2070.0
2022-06-12,211159,0.0,2070.0
2022-06-13,207301,0.0,2060.0
2022-06-14,203488,0.0,2070.0
2022-06-15,199644,0.0,2060.0
2022-06-16,195848,0.0,2070.0
2022-06-17,191950,0.0,2060.0
2022-06-18,188024,0.0,2050.0
2022-06-19,184289,0.0,2040.0
2022-06-20,180522,0.0,2030.0
2022-06-21,176798,15.2,2010.0
2022-06-22,173612,17.9,2000.0
2022-06-23,170181,556.0,1980.0
2022-06-24,167687,469.0,1930.0
2022-06-25,165489,324.0,1900.0
2022-06-26,162900,410.0,1900.0
2022-06-27,160672,544.0,1900.0
2022-06-28,159398,544.0,1910.0
2022-06-29,157465,464.0,1910.0
2022-06-30,155084,622.0,1830.0
2022-07-01,153052,706.0,1760.0
2022-07-02,151360,816.0,1720.0
2022-07-03,150066,387.0,1720.0
2022-07-04,147945,588.0,1720.0
2022-07-05,146351,551.0,1740.0
2022-07-06,144893,346.0,1750.0
2022-07-07,142817,345.0,1750.0
2022-07-08,140263,253.0,1770.0
2022-07-09,137798,183.0,1780.0
2022-07-10,135180,138.0,1800.0
2022-07-11,132003,93.5,1820.0
2022-07-12,128881,62.2,1850.0
2022-07-13,125583,12.7,1880.0
2022-07-14,122235,0.02,1910.0
2022-07-15,118899,14.5,1930.0
2022-07-16,115523,69.7,1940.0
2022-07-17,112058,24.2,1950.0
2022-07-18,108818,11.2,1500.0
2022-07-19,106607,2.4,1230.0
2022-07-20,104528,0.0,1090.0
2022-07-21,102624,0.0,1000.0
2022-07-22,100791,0.0,1010.0
2022-07-23,98881,0.0,1000.0
2022-07-24,96946,0.0,988.0
2022-07-25,95033,0.0,985.0
2022-07-26,93145,0.0,999.0
2022-07-27,91189,0.0,1010.0
2022-07-28,89259,30.4,1030.0
2022-07-29,87312,156.0,1090.0
2022-07-30,85303,307.0,1150.0
2022-07-31,83501,527.0,1180.0
2022-08-01,82373,351.0,1200.0
2022-08-02,81084,363.0,1050.0
2022-08-03,79725,344.0,945.0
2022-08-04,78507,458.0,949.0
2022-08-05,77510,585.0,955.0
2022-08-06,76727,717.0,957.0
2022-08-07,75869,953.0,956.0
2022-08-08,75544,953.0,960.0
2022-08-09,76113,806.0,959.0
2022-08-10,76317,695.0,950.0
2022-08-11,75991,847.0,937.0
2022-08-12,76195,734.0,928.0
2022-08-13,76154,610.0,939.0
2022-08-14,75422,678.0,949.0
2022-08-15,74695,793.0,959.0
2022-08-16,74174,674.0,746.0
2022-08-17,74214,567.0,597.0
2022-08-18,74014,406.0,594.0
2022-08-19,73974,284.0,219.0
2022-08-20,76358,475.0,47.2
2022-08-21,78842,417.0,3.15
2022-08-22,80657,346.0,1.09
2022-08-23,81984,382.0,0.69
2022-08-24,83066,526.0,0.65
2022-08-25,84685,569.0,0.61
2022-08-26,86192,816.0,0.35
2022-08-27,87897,830.0,0.3
2022-08-28,89625,843.0,0.26
2022-08-29,91282,633.0,0.16
2022-08-30,92724,631.0,0.12
2022-08-31,94039,589.0,0.11
2022-09-01,95366,432.0,0.1
2022-09-02,96465,326.0,0.1
2022-09-03,97427,267.0,0.1
2022-09-04,98201,355.0,0.11
2022-09-05,98881,221.0,0.09
2022-09-06,99613,131.0,0.1
2022-09-07,100103,62.0,0.15
2022-09-08,100496,26.4,0.11
2022-09-09,100693,18.1,0.11
2022-09-10,100939,8.99,0.13
2022-09-11,101137,0.85,0.18
2022-09-12,101285,0.0,0.2
2022-09-13,101483,0.14,0.17
2022-09-14,101681,7.4,0.2
2022-09-15,101829,0.58,0.17
2022-09-16,101879,0.0,0.22
2022-09-17,101978,0.0,0.35
2022-09-18,102177,0.0,0.28
2022-09-19,102475,0.0,0.34
2022-09-20,102674,0.0,0.38
2022-09-21,102874,0.0,0.33
2022-09-22,103073,0.0,0.34
2022-09-23,103273,0.0,0.32
2022-09-24,103424,140.0,0.32
2022-09-25,103674,122.0,0.46
2022-09-26,104126,137.0,0.5
2022-09-27,104528,299.0,0.71
2022-09-28,105539,714.0,0.63
2022-09-29,107992,290.0,0.56
2022-09-30,109180,113.0,0.58
2022-10-01,109648,86.2,0.62
2022-10-02,110065,65.2,0.61
2022-10-03,110482,65.2,0.76
2022-10-04,110901,91.8,1.49
2022-10-05,111321,118.0,1.7
2022-10-06,111689,140.0,1.32
2022-10-07,112428,323.0,1.53
2022-10-08,114075,568.0,1.58
2022-10-09,115631,700.0,1.39
2022-10-10,117911,363.0,1.19
2022-10-11,119837,318.0,1.06
2022-10-12,121563,295.0,0.96
2022-10-13,122968,249.0,0.72
2022-10-14,124157,299.0,0.63
2022-10-15,125354,292.0,0.64
2022-10-16,126733,292.0,0.84
2022-10-17,127891,295.0,1.48
2022-10-18,128881,365.0,0.82
2022-10-19,129994,447.0,0.47
2022-10-20,131114,384.0,0.35
2022-10-21,132122,322.0,0.36
2022-10-22,133196,252.0,0.4
2022-10-23,134095,212.0,0.51
2022-10-24,135180,204.0,0.43
2022-10-25,135725,189.0,0.37
2022-10-26,136454,183.0,0.33
2022-10-27,137247,171.0,0.33
2022-10-28,137798,162.0,0.36
2022-10-29,138411,144.0,0.38
2022-10-30,139089,150.0,0.39
2022-10-31,139644,177.0,0.4
2022-11-01,140325,207.0,0.38
2022-11-02,140946,314.0,0.38
2022-11-03,141568,375.0,0.31
2022-11-04,142692,425.0,0.31
2022-11-05,143633,443.0,0.47
2022-11-06,144704,437.0,0.52
2022-11-07,145716,433.0,0.4
2022-11-08,146796,420.0,0.46
2022-11-09,147626,411.0,0.51
2022-11-10,148650,420.0,0.67
2022-11-11,149679,433.0,0.63
2022-11-12,150583,450.0,0.62
2022-11-13,151554,460.0,0.67
2022-11-14,152725,475.0,0.71
2022-11-15,153837,460.0,0.81
2022-11-16,154887,466.0,0.84
2022-11-17,155875,485.0,0.82
2022-11-18,156934,522.0,0.82
2022-11-19,158130,822.0,0.78
2022-11-20,159934,937.0,0.7
2022-11-21,161885,880.0,0.79
2022-11-22,163715,888.0,0.77
2022-11-23,165489,875.0,0.67
2022-11-24,167549,858.0,0.63
2022-11-25,169278,843.0,0.53
2022-11-26,170808,834.0,0.56
2022-11-27,172628,830.0,0.53
2022-11-28,174387,824.0,0.44
2022-11-29,176229,830.0,0.49
2022-11-30,178011,846.0,0.42
2022-12-01,179803,846.0,0.39
2022-12-02,181749,846.0,0.33
2022-12-03,183634,833.0,0.37
2022-12-04,185749,855.0,0.44
2022-12-05,187804,880.0,0.35
2022-12-06,189871,886.0,0.37
2022-12-07,191876,864.0,0.3
2022-12-08,193893,859.0,0.43
2022-12-09,195773,881.0,0.4
2022-12-10,197816,886.0,0.39
2022-12-11,199874,886.0,0.36
2022-12-12,201637,892.0,0.34
2022-12-13,203875,896.0,0.35
2022-12-14,205817,895.0,0.3
2022-12-15,207927,826.0,0.28
2022-12-16,209815,701.0,0.29
2022-12-17,211317,633.0,0.29
2022-12-18,212747,581.0,0.37
2022-12-19,214022,518.0,0.33
2022-12-20,215142,440.0,0.3
2022-12-21,216186,392.0,0.38
2022-12-22,217152,374.0,0.28
2022-12-23,218121,360.0,0.21
2022-12-24,218849,342.0,0.21
2022-12-25,219741,296.0,0.21
2022-12-26,220554,279.0,0.23
2022-12-27,221288,363.0,0.25
2022-12-28,222186,392.0,0.23
2022-12-29,223087,416.0,0.21
2022-12-30,224236,449.0,0.25
2022-12-31,225307,584.0,0.23
2023-01-01,226547,673.0,0.21
2023-01-02,228124,764.0,0.26
2023-01-03,229707,767.0,0.22
2023-01-04,231214,734.0,0.18
2023-01-05,232980,635.0,0.18
2023-01-06,234670,494.0,0.18
2023-01-07,236027,453.0,0.17
2023-01-08,237219,428.0,0.19
2023-01-09,238329,415.0,0.17
2023-01-10,239357,424.0,0.18
2023-01-11,240473,451.0,0.23
2023-01-12,241334,425.0,0.21
2023-01-13,242284,409.0,0.19
2023-01-14,243235,428.0,0.2
2023-01-15,244189,502.0,0.2
2023-01-16,245146,515.0,0.24
